,Gene,PageRank
803,ZBTB44,0.0009087679945689424
885,ZNF696,0.0009086056234417711
98,ZNF639,0.000908570376605847
389,ID1,0.0009081344549184763
1027,ISX,0.0009081052348786521
40,OLIG2,0.0009065655365018568
20,ZNF609,0.0009063364916889116
136,SP1,0.0009060385478846724
258,POU2F3,0.0009057879486415741
835,ZBTB2,0.000905767835866315
162,MAFB,0.0009056602436667478
860,ZNF557,0.0009055819763949227
775,ZNF383,0.0009054877515310093
265,ZNF518A,0.0009052209272575424
959,ZNF431,0.0009051234403117557
540,SP3,0.0009049067770291661
572,ZNF335,0.0009042475484089567
721,HIC2,0.0009039393011580346
383,MAX,0.0009036503594513591
53,ELK3,0.000903501907098823
47,ZNF223,0.000903457076181896
31,MYEF2,0.0009034176820185353
1137,GSC,0.0009031917195739562
939,ELK4,0.0009031903869176955
1056,ZBTB37,0.0009024128945043751
306,TBX6,0.0009023159817776231
261,PARP12,0.0009018378997127745
92,ZBED1,0.0009015738323282128
71,ZGLP1,0.0009015216950927695
935,AR,0.0009003364533547225
500,TERF1,0.0009002651903525837
819,TOX4,0.000899700245923542
573,TEAD2,0.00089859798776949
1086,ZNF222,0.0008983880530736724
474,ZBTB17,0.0008983504728318436
640,KLF11,0.0008981806680053654
867,ZBTB40,0.0008975336563362669
1059,ZNF718,0.0008971823048071592
659,ZKSCAN4,0.0008971467211223521
592,SIX3,0.0008971452195784752
51,ZNF75A,0.0008965757459452059
968,ZNF746,0.0008963119085655194
328,ZNF382,0.0008962339005982234
194,HOPX,0.0008959737835892454
165,ZNF213,0.0008956159939380846
479,TFAP2C,0.0008950529493882288
746,ZNF883,0.0008949209490773955
708,FOSL2,0.000894817699132225
33,ZNF384,0.0008946206219865159
876,ZXDB,0.0008942117247631423
312,YEATS4,0.0008941985118148645
216,ZNF704,0.0008941534847083277
580,ZNF407,0.0008940662421944026
401,ELF5,0.0008940240197611938
414,ZNF10,0.0008939561584571454
635,ZNF786,0.0008934573831702792
334,HBP1,0.0008928091050485643
720,FOXO3,0.0008923602155199433
605,GZF1,0.0008921917283872542
302,ZNF700,0.0008919361491537081
699,ZNF350,0.000891893576242124
611,ZNF347,0.000891398816311634
1132,HSF2,0.0008913501769972022
397,ZNF763,0.0008912109727977828
965,ZNF740,0.0008909341522274085
743,ZNF653,0.0008904844552718135
566,ZNF208,0.0008903478829267409
724,GPBP1L1,0.0008902514089150161
